registry,geography,year,product_or_class,count,count_type,per_10m_population,verbatim,source_doc,source_url,status,notes
EBMT activity survey,Greece,2024,CAR-T all,53,patients,50.96,"Greece: (13 centres: 415 (429) 224/191), (53 (53) 2/51)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 53 (all CAR-T 53), allogeneic 1st 2 / autologous 1st 51. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); derived from the centre lines: 6 of 13 reporting centres list >=1 first CAR-T in 2024 (all 13 centre lines parsed, sums reconcile); 2024 rate 50,96 per 10 million from Supplementary Table 2 of the same paper; fetched 2026-09-05"
EBMT activity survey,Greece,2024,CAR-T all,53,infusions,,"Greece: (13 centres: 415 (429) 224/191), (53 (53) 2/51)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,Total all CAR-T (first plus additional infusions) for Greece; first CAR-T 53; fetched 2026-09-05
EBMT activity survey,Hungary,2024,CAR-T all,6,patients,6.26,"Hungary: (4 centres: 345 (358) 148/197), (6 (6) 0/6)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 6 (all CAR-T 6), allogeneic 1st 0 / autologous 1st 6. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); derived from the centre lines: 2 of 4 reporting centres list >=1 first CAR-T in 2024 (all 4 centre lines parsed, sums reconcile); 2024 rate 6,26 per 10 million from Supplementary Table 2 of the same paper; fetched 2026-09-05"
EBMT activity survey,Hungary,2024,CAR-T all,6,infusions,,"Hungary: (4 centres: 345 (358) 148/197), (6 (6) 0/6)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,Total all CAR-T (first plus additional infusions) for Hungary; first CAR-T 6; fetched 2026-09-05
EBMT activity survey,Iceland,2024,CAR-T all,0,patients,,"Iceland: (1 centres: 12 (14) 0/12), (0 (0) 0/0)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 0 (all CAR-T 0), allogeneic 1st 0 / autologous 1st 0. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); derived from the centre lines: 0 of 1 reporting centres list >=1 first CAR-T in 2024 (all 1 centre lines parsed, sums reconcile); fetched 2026-09-05"
EBMT activity survey,Iran,2024,CAR-T all,3,patients,0.33,"Iran: (5 centres: 892 (912) 436/456), (3 (3) 0/3)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 3 (all CAR-T 3), allogeneic 1st 0 / autologous 1st 3. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); derived from the centre lines: at least 1 centres list >=1 first CAR-T in 2024 (only 4 of 5 centre lines parsed cleanly, so this is a lower bound); 2024 rate 0,33 per 10 million from Supplementary Table 2 of the same paper; fetched 2026-09-05"
EBMT activity survey,Iran,2024,CAR-T all,3,infusions,,"Iran: (5 centres: 892 (912) 436/456), (3 (3) 0/3)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,Total all CAR-T (first plus additional infusions) for Iran; first CAR-T 3; fetched 2026-09-05
EBMT activity survey,Iraq,2024,CAR-T all,0,patients,,"Iraq: (1 centres: 68 (68) 30/38), (0 (0) 0/0)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 0 (all CAR-T 0), allogeneic 1st 0 / autologous 1st 0. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); fetched 2026-09-05"
EBMT activity survey,Ireland,2024,CAR-T all,43,patients,80.35,"Ireland: (4 centres: 274 (303) 102/172), (43 (43) 0/43)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 43 (all CAR-T 43), allogeneic 1st 0 / autologous 1st 43. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); derived from the centre lines: 1 of 4 reporting centres list >=1 first CAR-T in 2024 (all 4 centre lines parsed, sums reconcile); 2024 rate 80,35 per 10 million from Supplementary Table 2 of the same paper; fetched 2026-09-05"
EBMT activity survey,Ireland,2024,CAR-T all,43,infusions,,"Ireland: (4 centres: 274 (303) 102/172), (43 (43) 0/43)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,Total all CAR-T (first plus additional infusions) for Ireland; first CAR-T 43; fetched 2026-09-05
EBMT activity survey,Israel,2024,CAR-T all,210,patients,210.54,"Israel: (10 centres: 691 (760) 413/278), (210 (210) 1/209)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 210 (all CAR-T 210), allogeneic 1st 1 / autologous 1st 209. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); derived from the centre lines: 7 of 10 reporting centres list >=1 first CAR-T in 2024 (all 10 centre lines parsed, sums reconcile); 2024 rate 210,54 per 10 million from Supplementary Table 2 of the same paper; fetched 2026-09-05"
EBMT activity survey,Israel,2024,CAR-T all,210,infusions,,"Israel: (10 centres: 691 (760) 413/278), (210 (210) 1/209)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,Total all CAR-T (first plus additional infusions) for Israel; first CAR-T 210; fetched 2026-09-05
EBMT activity survey,Italy,2024,CAR-T all,685,patients,116.16,"Italy: (93 centres: 4686 (5232) 1979/2707), (685 (689) 7/678)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 685 (all CAR-T 689), allogeneic 1st 7 / autologous 1st 678. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); derived from the centre lines: at least 35 centres list >=1 first CAR-T in 2024 (only 86 of 93 centre lines parsed cleanly, so this is a lower bound); 2024 rate 116,16 per 10 million from Supplementary Table 2 of the same paper; fetched 2026-09-05"
EBMT activity survey,Italy,2024,CAR-T all,689,infusions,,"Italy: (93 centres: 4686 (5232) 1979/2707), (685 (689) 7/678)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,Total all CAR-T (first plus additional infusions) for Italy; first CAR-T 685; fetched 2026-09-05
EBMT activity survey,Jordan,2024,CAR-T all,0,patients,,"Jordan: (2 centres: 221 (228) 105/116), (0 (0) 0/0)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 0 (all CAR-T 0), allogeneic 1st 0 / autologous 1st 0. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); derived from the centre lines: 0 of 2 reporting centres list >=1 first CAR-T in 2024 (all 2 centre lines parsed, sums reconcile); fetched 2026-09-05"
EBMT activity survey,Kazakhstan,2024,CAR-T all,0,patients,,"Kazakhstan: (1 centres: 35 (35) 35/0), (0 (0) 0/0)","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary file: EBMT Transplant Activity Survey: List of reporting transplant centers in 2024 (Appendix 2024, 41409_2026_2919_MOESM3_ESM.pdf)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,verified-from-source,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic 1st CAR-T / N autologous 1st CAR-T. First CAR-T 0 (all CAR-T 0), allogeneic 1st 0 / autologous 1st 0. Covers centres reporting to the EBMT activity survey (HCT-reporting centres; CAR-T reported by the same centres); derived from the centre lines: 0 of 1 reporting centres list >=1 first CAR-T in 2024 (all 1 centre lines parsed, sums reconcile); fetched 2026-09-05"
