source_id,source_title,geography,series,scenario,year,value_low,value_point,value_high,unit,verbatim_or_table,source_url,status,notes
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_per_year,base (excl. China-origin programs; incl. preclinical),2025,,7.0,,US product-indication approvals per year (mean; derived),Derived from Table 1 total row: Initial 6.0; 2021 9.6; 2022 13.0; 2023 17.9; 2025 31.9; 2030 62.4,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,derived,two-year average: (31.9 - 17.9)/2 over 2024-2025
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_per_year,base (excl. China-origin programs; incl. preclinical),2026,,6.1,,US product-indication approvals per year (mean; derived),Derived from Table 1 total row: Initial 6.0; 2021 9.6; 2022 13.0; 2023 17.9; 2025 31.9; 2030 62.4,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,derived,five-year average: (62.4 - 31.9)/5 over 2026-2030 (Table 1 has no 2026-2029 columns)
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_per_year,base (excl. China-origin programs; incl. preclinical),2027,,6.1,,US product-indication approvals per year (mean; derived),Derived from Table 1 total row: Initial 6.0; 2021 9.6; 2022 13.0; 2023 17.9; 2025 31.9; 2030 62.4,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,derived,five-year average: (62.4 - 31.9)/5 over 2026-2030
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_per_year,base (excl. China-origin programs; incl. preclinical),2028,,6.1,,US product-indication approvals per year (mean; derived),Derived from Table 1 total row: Initial 6.0; 2021 9.6; 2022 13.0; 2023 17.9; 2025 31.9; 2030 62.4,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,derived,five-year average: (62.4 - 31.9)/5 over 2026-2030
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_per_year,base (excl. China-origin programs; incl. preclinical),2029,,6.1,,US product-indication approvals per year (mean; derived),Derived from Table 1 total row: Initial 6.0; 2021 9.6; 2022 13.0; 2023 17.9; 2025 31.9; 2030 62.4,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,derived,five-year average: (62.4 - 31.9)/5 over 2026-2030
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_per_year,base (excl. China-origin programs; incl. preclinical),2030,,6.1,,US product-indication approvals per year (mean; derived),Derived from Table 1 total row: Initial 6.0; 2021 9.6; 2022 13.0; 2023 17.9; 2025 31.9; 2030 62.4,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,derived,five-year average: (62.4 - 31.9)/5 over 2026-2030
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_cumulative,monogenic conditions subset (median; excl. China-origin programs),2019,,3.0,,cumulative US product-indication approvals (median),Table 2. Monogenic conditions subset: Median cumulative product-indication US approvals by therapeutic class (Excludes programs originating in China). Cardiovascular 0/0.0/0.0/0.0/0.1/0.2; Hematology 0/1.2/2.4/3.4/5.1/7.6; Immunological 0/0.0/0.2/0.7/1.6/2.8; Metabolic 0/0.1/0.4/0.9/2.3/5.9; Musculoskeletal 0/0.0/0.0/0.2/0.6/1.5; Neurological 1/1.3/1.4/1.5/1.9/3.7; Ophthalmological 2/2.6/3.2/3.7/4.7/6.3; Other 0/0.0/0.1/0.2/0.7/2.0; Total 3.0/5.3/7.8/10.7/17.1/30.0,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,verified-from-source,"Table 2 total row (median cumulative approvals, monogenic-condition subset, excl. China). 'Initial' recorded as 2019."
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_cumulative,monogenic conditions subset (median; excl. China-origin programs),2021,,5.3,,cumulative US product-indication approvals (median),Table 2. Monogenic conditions subset: Median cumulative product-indication US approvals by therapeutic class (Excludes programs originating in China). Cardiovascular 0/0.0/0.0/0.0/0.1/0.2; Hematology 0/1.2/2.4/3.4/5.1/7.6; Immunological 0/0.0/0.2/0.7/1.6/2.8; Metabolic 0/0.1/0.4/0.9/2.3/5.9; Musculoskeletal 0/0.0/0.0/0.2/0.6/1.5; Neurological 1/1.3/1.4/1.5/1.9/3.7; Ophthalmological 2/2.6/3.2/3.7/4.7/6.3; Other 0/0.0/0.1/0.2/0.7/2.0; Total 3.0/5.3/7.8/10.7/17.1/30.0,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,verified-from-source,"Table 2 total row (median cumulative approvals, monogenic-condition subset, excl. China). 'Initial' recorded as 2019."
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_cumulative,monogenic conditions subset (median; excl. China-origin programs),2022,,7.8,,cumulative US product-indication approvals (median),Table 2. Monogenic conditions subset: Median cumulative product-indication US approvals by therapeutic class (Excludes programs originating in China). Cardiovascular 0/0.0/0.0/0.0/0.1/0.2; Hematology 0/1.2/2.4/3.4/5.1/7.6; Immunological 0/0.0/0.2/0.7/1.6/2.8; Metabolic 0/0.1/0.4/0.9/2.3/5.9; Musculoskeletal 0/0.0/0.0/0.2/0.6/1.5; Neurological 1/1.3/1.4/1.5/1.9/3.7; Ophthalmological 2/2.6/3.2/3.7/4.7/6.3; Other 0/0.0/0.1/0.2/0.7/2.0; Total 3.0/5.3/7.8/10.7/17.1/30.0,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,verified-from-source,"Table 2 total row (median cumulative approvals, monogenic-condition subset, excl. China). 'Initial' recorded as 2019."
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_cumulative,monogenic conditions subset (median; excl. China-origin programs),2023,,10.7,,cumulative US product-indication approvals (median),Table 2. Monogenic conditions subset: Median cumulative product-indication US approvals by therapeutic class (Excludes programs originating in China). Cardiovascular 0/0.0/0.0/0.0/0.1/0.2; Hematology 0/1.2/2.4/3.4/5.1/7.6; Immunological 0/0.0/0.2/0.7/1.6/2.8; Metabolic 0/0.1/0.4/0.9/2.3/5.9; Musculoskeletal 0/0.0/0.0/0.2/0.6/1.5; Neurological 1/1.3/1.4/1.5/1.9/3.7; Ophthalmological 2/2.6/3.2/3.7/4.7/6.3; Other 0/0.0/0.1/0.2/0.7/2.0; Total 3.0/5.3/7.8/10.7/17.1/30.0,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,verified-from-source,"Table 2 total row (median cumulative approvals, monogenic-condition subset, excl. China). 'Initial' recorded as 2019."
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_cumulative,monogenic conditions subset (median; excl. China-origin programs),2025,,17.1,,cumulative US product-indication approvals (median),Table 2. Monogenic conditions subset: Median cumulative product-indication US approvals by therapeutic class (Excludes programs originating in China). Cardiovascular 0/0.0/0.0/0.0/0.1/0.2; Hematology 0/1.2/2.4/3.4/5.1/7.6; Immunological 0/0.0/0.2/0.7/1.6/2.8; Metabolic 0/0.1/0.4/0.9/2.3/5.9; Musculoskeletal 0/0.0/0.0/0.2/0.6/1.5; Neurological 1/1.3/1.4/1.5/1.9/3.7; Ophthalmological 2/2.6/3.2/3.7/4.7/6.3; Other 0/0.0/0.1/0.2/0.7/2.0; Total 3.0/5.3/7.8/10.7/17.1/30.0,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,verified-from-source,"Table 2 total row (median cumulative approvals, monogenic-condition subset, excl. China). 'Initial' recorded as 2019."
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_cumulative,monogenic conditions subset (median; excl. China-origin programs),2030,,30.0,,cumulative US product-indication approvals (median),Table 2. Monogenic conditions subset: Median cumulative product-indication US approvals by therapeutic class (Excludes programs originating in China). Cardiovascular 0/0.0/0.0/0.0/0.1/0.2; Hematology 0/1.2/2.4/3.4/5.1/7.6; Immunological 0/0.0/0.2/0.7/1.6/2.8; Metabolic 0/0.1/0.4/0.9/2.3/5.9; Musculoskeletal 0/0.0/0.0/0.2/0.6/1.5; Neurological 1/1.3/1.4/1.5/1.9/3.7; Ophthalmological 2/2.6/3.2/3.7/4.7/6.3; Other 0/0.0/0.1/0.2/0.7/2.0; Total 3.0/5.3/7.8/10.7/17.1/30.0,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,verified-from-source,"Table 2 total row (median cumulative approvals, monogenic-condition subset, excl. China). 'Initial' recorded as 2019. Key takeaway: '30 product-indications (some currently in preclinical development) are likely to be approved for monogenic conditions'. Figure 2 shows 5th-95th percentile band (unlabelled, roughly 23-38 read off the axis; not recorded as values)."
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_cumulative,excluding preclinical programs (non-cancer gene therapies; excl. China-origin programs),2019,,3.0,,cumulative US product-indication approvals (mean),Table 4. Cumulative mean aggregate approvals of gene therapies by therapeutic class (excluding preclinical developments and programs originating in China). Cardiovascular 0/0.0/0.0/0.0/0.1/0.2; Hematology 0/1.2/2.4/3.4/5.0/6.8; Immunological 0/0.0/0.2/0.6/1.5/2.3; Metabolic 0/0.1/0.4/0.9/2.0/3.7; Musculoskeletal 0/0.0/0.0/0.1/0.5/0.8; Neurological 1/1.3/1.5/1.5/1.7/2.1; Ophthalmological 2/2.6/3.2/3.7/4.7/5.7; Other 0/0.2/0.4/0.6/1.0/1.6; Total 3.0/5.5/8.1/11.0/16.5/23.4,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,verified-from-source,"Table 4 total row (mean cumulative approvals of gene therapies, excluding preclinical developments and China-origin programs). 'Initial' recorded as 2019."
S16-predecessor,MIT NEWDIGS Research Brief 2020F207-v051 Pipeline Analysis: Updated projection of US durable cell and gene therapies product-indication approvals based on December 2019 development pipeline,US,approvals_cumulative,excluding preclinical programs (non-cancer gene therapies; excl. China-origin programs),2021,,5.5,,cumulative US product-indication approvals (mean),Table 4. Cumulative mean aggregate approvals of gene therapies by therapeutic class (excluding preclinical developments and programs originating in China). Cardiovascular 0/0.0/0.0/0.0/0.1/0.2; Hematology 0/1.2/2.4/3.4/5.0/6.8; Immunological 0/0.0/0.2/0.6/1.5/2.3; Metabolic 0/0.1/0.4/0.9/2.0/3.7; Musculoskeletal 0/0.0/0.0/0.1/0.5/0.8; Neurological 1/1.3/1.5/1.5/1.7/2.1; Ophthalmological 2/2.6/3.2/3.7/4.7/5.7; Other 0/0.2/0.4/0.6/1.0/1.6; Total 3.0/5.5/8.1/11.0/16.5/23.4,https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2022/06/NEWDIGS-Research-Brief-2020F207v51-PipelineAnalysis.pdf,verified-from-source,"Table 4 total row (mean cumulative approvals of gene therapies, excluding preclinical developments and China-origin programs). 'Initial' recorded as 2019."
