product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes,source_file,product_key,geography_norm,value_low_n,value_point_n,value_high_n,family,lo,hi,has_number,grade,excluded
Tecartus,ALL_adult,"Relapsed or refractory B-cell acute lymphoblastic leukaemia in people 26 years and over (NICE TA893, CDF)",England,gatekeeper_eligible,,90,,patients per year,2023,2023-06-07,"It is estimated that around 90 people per year, with relapsed or refractory B‑cell acute lymphoblastic leukaemia who are 26 years and over are eligible for treatment with brexucabtagene autoleucel.",NICE technology appraisal TA893 resource impact statement/summary report,https://www.nice.org.uk/guidance/ta893/resources/resource-impact-statement-13069430317,verified-from-source,"Page dated 7 June 2023, retrieved by curl. England label age cut (26+) is narrower than the FDA label (18+).",eligible_E1a.csv,tecartus,England,,90.0,,annual,90.0,90.0,True,A,
Tecartus,ALL_adult,"r/r B-cell ALL aged 26 and older (NHS England estimate, April 2023)",England,gatekeeper_eligible,,,75,patients per year,2023,2023-04-27,"brexucabtagene autoleucel has been made available for those aged 26 and older who have returning or untreatable B-cell acute lymphoblastic leukaemia, which NHS England believes could benefit up to 75 patients a year.",National Health Executive (27 April 2023),https://www.nationalhealthexecutive.com/articles/nhs-expand-blood-cancer-treatment-offering-following-nice-approval-two-new-car-t-therapies,provisional-from-snippet,Secondary reporting; 'up to 75' likely reflects expected treated rather than eligible.,eligible_E1a.csv,tecartus,England,,,75.0,annual,,75.0,False,B,
Tecartus,ALL_adult,Erwachsene Patienten ab einem Alter von 26 Jahren mit rezidivierter oder refraktärer B-Zell-Vorläufer akuter lymphatischer Leukämie (ALL),Germany,gatekeeper_eligible,81,,200,"patients per year (GKV-insured target population, Germany)",2023,2023-03-16,ca. 81 – 200 Patientinnen und Patienten,"G-BA Zusammenfassende Dokumentation, Brexucabtagen-Autoleucel (ALL), D-875, Beschluss vom 16. März 2023 (published 15 Nov 2023)",https://www.g-ba.de/downloads/40-268-9952/2023-03-16_AM-RL-XII_Brexucabtagen-Autoleucel_D-875_ZD.pdf,verified-from-source,Based on IQWiG G22-34 and the inotuzumab ozogamicin decision (18 Jan 2018) whose range was '123 bis 200 Patientinnen und Patienten' for all adult r/r B-ALL; the 26+ restriction 'nur eine geringe Auswirkung auf die Patientenzahl hat'.,eligible_E1a.csv,tecartus,Germany,81.0,,200.0,annual,81.0,200.0,True,A,
Tecartus,ALL_adult,"Adult ALL, US, all new cases (denominator; Tecartus US label is adults 18+)",US,incidence_rate,,6500,,"new cases per year (count, not rate)",2023,2025-03,"according to the American Cancer Society is predicted to affect approximately 6,500 adults in the United States in 2023.",Autolus Therapeutics plc Form 10-K for FY2024,https://www.sec.gov/Archives/edgar/data/1730463/000173046325000019/autl-20241231.htm,verified-from-source,Same filing: 'Approximately 50% of all adult ALL patients will relapse'. See Aucatzyl rows for the derived r/r count; the Tecartus and Aucatzyl US label populations are the same (adult r/r B-cell precursor ALL).,eligible_E1a.csv,tecartus,US,,6500.0,,annual,6500.0,6500.0,False,A,
Breyanzi,LBCL_3L,"Rezidiviertes oder refraktäres diffus großzelliges B-Zell-Lymphom (DLBCL), primär mediastinales großzelliges B-Zell-Lymphom (PMBCL) und follikuläres Lymphom Grad 3B (FL3B) bei erwachsenen Patienten nach zwei oder mehr Linien einer systemischen Therapie",Germany,gatekeeper_eligible,1420,,1980,"patients per year (GKV-insured target population, Germany)",2021,2023-04-06,ca. 1420 - 1980 Patientinnen und Patienten,"G-BA Tragende Gründe, Lisocabtagen maraleucel (Breyanzi), D-867, Beschluss vom 06.04.2023",https://www.g-ba.de/downloads/40-268-9410/2023-04-06_AM-RL-XII_Lisocabtagen%20maraleucel_D-867_TrG.pdf,verified-from-source,"Company figure based on ZfKD incidence 2012-2017 projected to 2021; 'Es wird davon ausgegangen, dass 30 – 40 % der Patientinnen und Patienten ein Rezidiv oder einen Progress nach einer Erstlinientherapie erleiden.' Unlike the axi-cel and tisa-cel figures, not restricted to CAR-T-fit patients, which explains the higher range.",eligible_E1a.csv,breyanzi,Germany,1420.0,,1980.0,annual,1420.0,1980.0,True,A,
Breyanzi,LBCL_3L,"Adult r/r LBCL after 2 or more lines of systemic therapy (CADTH review, July 2022)",Canada,gatekeeper_eligible,,,,patients per year,2022,2022-07,"It is estimated that 11,400 people living in Canada will be diagnosed with non-Hodgkin lymphoma each year and 3,000 will die.","CADTH Reimbursement Review, Lisocabtagene Maraleucel (Breyanzi), 3L LBCL (NCBI Bookshelf NBK603593)",https://www.ncbi.nlm.nih.gov/books/NBK603593/,not-found,"No eligible count; CADTH reanalysis 3-year incremental cost CAD 6.88m (years 1-3: 0.66m, 4.01m, 2.21m) at CAD 501,900 per dose, which implies only a few patients per year were expected to be treated. NICE TA (liso-cel 3L, ID1684) was not identified.",eligible_E1a.csv,breyanzi,Canada,,,,annual,,,False,X,
Breyanzi,LBCL_2L,Relapsed or refractory large B-cell lymphoma after first-line chemoimmunotherapy when a stem cell transplant is suitable (NICE TA1048),England,gatekeeper_eligible,565,,592,patients per year,2025,2025-03-26,Table 1 Population expected to be eligible for and have liso-cel in England ... People eligible for liso-cel 565 570 576 581 587 592 ... The following assumptions have been used to calculate the eligible population: 27% of people progress to second-line treatment; an autologous stem cell transplant is suitable for 50% of people.,NICE TA1048 resource impact summary report (26 March 2025),https://www.nice.org.uk/guidance/ta1048/resources/resource-impact-summary-report-15301309501,verified-from-source,"Eligible 565 (current practice), 570 (2024/25), 576, 581, 587, 592 (2028/29). Expected uptake 10-30% giving 'People having liso-cel each year 0 57 86 116 147 178'. Same population as Yescarta TA895 (540), which shares the line.",eligible_E1a.csv,breyanzi,England,565.0,,592.0,annual,565.0,592.0,True,A,
Breyanzi,LBCL_2L,"Relapsed or refractory large B-cell lymphoma (NICE approval, Feb 2025)",England,gatekeeper_eligible,,600,,patients per year,2025,2025-02-21,NICE estimates that approximately 600 patients in England could benefit from the therapy each year.,"AABB News, 'UK's NICE Approves Liso-cel for NHS England' (21 Feb 2025)",https://www.aabb.org/news-resources/news/article/2025/02/21/uk-s-nice-approves-liso-cel-for-nhs-england,provisional-from-snippet,Secondary reporting; rounds the TA1048 figure.,eligible_E1a.csv,breyanzi,England,,600.0,,annual,600.0,600.0,True,B,
Breyanzi,LBCL_2L,"DLBCL, HGBL, PMBCL or FL3B relapsed within 12 months of or refractory to first-line immunochemotherapy (HAS avis, population cible cumulée sur 3 ans)",France,gatekeeper_eligible,,602,,patients per year,2024,,"The budgetary impact associated with the introduction of BREYANZI represents an increase in health insurance spending in the indication of +28% for a target population of 1,805 cumulative patients over 3 years.","HAS, BREYANZI (lisocabtagene maraleucel) LDGCB/LHGCB/LMPGCB/LF3B après échec de première ligne, avis de la Commission de la Transparence (search-result summary of has-sante.fr page)",https://www.has-sante.fr/jcms/p_3465836/fr/breyanzi-lisocabtagene-maraleucel-lymphome-diffus-a-grandes-cellules-b-ldgcb-lymphome-de-haut-grade-a-cellules-b-lhgcb-lymphome-mediastinal-primitif-a-grandes-cellules-b-lmpgcb-et-lymphome-folliculaire-de-grade-3b-lf3b,derived,"1,805 cumulative over 3 years / 3 = 602 per year (arithmetic). Snippet in English paraphrase; the HAS site returned 403 / aborted on every direct fetch, so the avis date and French wording are unverified. Other HAS avis (Kymriah LDGCB CT-19042, Tecartus CT-19043, Yescarta) could not be read.",eligible_E1a.csv,breyanzi,France,,602.0,,annual,602.0,602.0,True,A,
Breyanzi,CLL,"Chronic lymphocytic leukemia, US, all new cases (denominator; Breyanzi CLL/SLL label requires prior BTK inhibitor and BCL-2 inhibitor)",US,incidence_rate,,22760,,"new cases per year (count, not rate)",2026,2026,"For 2026, the American Cancer Society estimates about 22,760 new cases of CLL.","American Cancer Society, Key Statistics for Chronic Lymphocytic Leukemia (search snippet)",https://www.cancer.org/cancer/types/chronic-lymphocytic-leukemia/about/key-statistics.html,provisional-from-snippet,Snippet only. No estimate of the double-refractory (post-BTKi and post-venetoclax) CLL population was found; treat the CLL eligible population as a gap.,eligible_E1a.csv,breyanzi,US,,22760.0,,annual,22760.0,22760.0,False,B,
Breyanzi,FL_3L,"Follicular lymphoma, US, all new cases (denominator; label is r/r FL after 2 or more lines)",US,incidence_rate,,13960,,"new cases per year (count, not rate)",2012,2022,"An estimated incidence of 3.4 per 100,000 population (from 2011 to 2012) translates to about 13,960 new cases per year in the United States.",Search snippet from 'Investigation of the incidence trend of follicular lymphoma from 2008 to 2017 in Taiwan and the United States using population-based data' (PMC8929617),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8929617/,provisional-from-snippet,"Snippet only. No estimate of the 3L+ FL population eligible for CAR-T in the US was found for Breyanzi, Kymriah or Yescarta.",eligible_E1a.csv,breyanzi,US,,13960.0,,annual,13960.0,13960.0,False,B,
Breyanzi,MCL,"Mantle cell lymphoma, US, all new cases (denominator; label is r/r MCL after 2 or more lines including a BTK inhibitor)",US,incidence_rate,3500,,3800,"new cases per year (count, not rate)",2020,2023,"as of 2020, the incidence per 1,000,000 was 10.83 for the general population, which translates to approximately 3,500-3,800 new cases annually in the U.S.","Search-result snippet, ASH 2023 abstract (Blood 142 Suppl 1: 6165)",https://ashpublications.org/blood/article/142/Supplement%201/6165/500835/A-Retrospective-Analysis-of-the-Trends-in-Mantle,provisional-from-snippet,"Snippet only; see Tecartus MCL rows for England (110) and Germany (105-150), which share the post-BTKi MCL population.",eligible_E1a.csv,breyanzi,US,3500.0,,3800.0,annual,3500.0,3800.0,False,B,
Aucatzyl,ALL_adult,Adults (18+) with relapsed or refractory B-cell precursor ALL (US label); adult ALL new cases as denominator,US,incidence_rate,,6500,,"new cases per year (count, not rate)",2023,2025-03,"according to the American Cancer Society is predicted to affect approximately 6,500 adults in the United States in 2023.",Autolus Therapeutics plc Form 10-K for FY2024,https://www.sec.gov/Archives/edgar/data/1730463/000173046325000019/autl-20241231.htm,verified-from-source,Filing date taken as March 2025 from the accession number; day not verified.,eligible_E1a.csv,aucatzyl,US,,6500.0,,annual,6500.0,6500.0,False,A,
Aucatzyl,ALL_adult,"Adult ALL patients who relapse, US (arithmetic on Autolus 10-K statements)",US,company_addressable,,3250,,patients per year,2023,2025-03,Approximately 50% of all adult ALL patients will relapse,Autolus Therapeutics plc Form 10-K for FY2024,https://www.sec.gov/Archives/edgar/data/1730463/000173046325000019/autl-20241231.htm,derived,"Arithmetic: 6,500 x 50% = 3,250 relapsed adult ALL per year; excludes primary refractory patients and does not subtract those unfit for CAR-T. The 10-K gives no explicit addressable-population figure.",eligible_E1a.csv,aucatzyl,US,,3250.0,,annual,3250.0,3250.0,True,A,
Aucatzyl,ALL_adult,"Adult ALL, US and EU combined: new cases and relapsed/refractory patients per year (Autolus corporate materials)",US and EU,company_addressable,,3000,,patients per year,2024,2024,"Approximately 8,400 new cases of adult ALL are diagnosed every year in the US and EU, with around 3,000 patients in the relapsed refractory setting.",Autolus corporate presentation / investor materials (search-result summary; exact document not retrieved),https://quartr.com/events/autolus-therapeutics-autl-corporate-presentation_FLfrkeW2,provisional-from-snippet,"Snippet only; the 8,400 incident cases is a combined US+EU figure. Applies equally to the Tecartus adult ALL population.",eligible_E1a.csv,aucatzyl,US,,3000.0,,annual,3000.0,3000.0,True,B,
Aucatzyl,ALL_adult,Relapsed or refractory B-cell precursor ALL in adults 26 years and over (NICE TA1116),England,gatekeeper_eligible,,50,,patients per year,2025,2025-12-11,The eligible population is estimated to be around 50 people.,NICE TA1116 resource impact summary report (11 December 2025),https://www.nice.org.uk/guidance/ta1116/resources/resource-impact-summary-report-15546945565,verified-from-source,Page retrieved by curl. Lower than the TA893 brexu-cel figure (90) for the same population two years earlier. NICE guidance (NCBI NBK620353) adds: 'around 22.5% of people having tisagenlecleucel in the NHS are aged 18 to 25 years'. G-BA and HAS assessments of obe-cel were not located before the search budget ran out.,eligible_E1a.csv,aucatzyl,England,,50.0,,annual,50.0,50.0,True,A,
Abecma,MM_5L,r/r MM after 4 or more prior lines (triple-class exposed/refractory); US 2021 Abecma and 2022 Carvykti labels,US,gatekeeper_eligible,,10580,,"patients per year initiating treatment (eligible for BCMA CAR-T, both products combined)",2021,2021-05-11,"We assumed that 20% of these patients would initiate treatment in each of the five years, or approximately 10,580 patients eligible for CAR-T therapy and 4,900 eligible for belantamab each year.","ICER, Anti B-Cell Maturation Antigen CAR T-cell and Antibody Drug Conjugate Therapy for Heavily Pre-Treated Relapsed and Refractory Multiple Myeloma, Final Report, 11 May 2021 (updated 9 July 2021), potential budget impact section",https://icer.org/wp-content/uploads/2020/10/ICER_Multiple-Myeloma_Final-Report_Update_09102021.pdf,verified-from-source,"ICER derivation: 'It is estimated that 140,000 Americans are living with MM' x 70% refractory to CD38 antibodies = 98,000; 54% triple/quad-refractory = 52,900; 20% initiate per year = 10,580. Population is 'at a minimum triple-class refractory' heavily pre-treated MM, matching the 2021/2022 US labels (4+ prior lines). Identical row recorded under both Abecma and Carvykti.",eligible_E1b.csv,abecma,US,,10580.0,,annual,10580.0,10580.0,True,A,
Abecma,MM_5L,r/r MM after 4 or more prior lines (triple-class exposed/refractory); US 2021 Abecma and 2022 Carvykti labels,US,gatekeeper_eligible,,5290,,"patients per year allocated to this CAR-T (ICER split of the 10,580 eligible population in half)",2021,2021-05-11,"Because the CAR-T therapies will be launched (if cilta-cel is approved) within a short period of each other, the eligible population of approximately 10,580 triple or quad-refractory patients per year was split in half between the two interventions (approximately 5,290 per year per CAR-T therapy).","ICER, Anti B-Cell Maturation Antigen CAR T-cell and Antibody Drug Conjugate Therapy for Heavily Pre-Treated Relapsed and Refractory Multiple Myeloma, Final Report, 11 May 2021 (updated 9 July 2021), potential budget impact section",https://icer.org/wp-content/uploads/2020/10/ICER_Multiple-Myeloma_Final-Report_Update_09102021.pdf,verified-from-source,"Modelling allocation, not an epidemiological count; use 10,580 as the class-level eligible population.",eligible_E1b.csv,abecma,US,,5290.0,,annual,5290.0,5290.0,False,A,ICER's arbitrary split of the eligible population between two products; not an eligible count
Abecma,MM_5L,r/r MM after 4 or more prior lines (triple-class exposed/refractory); US 2021 Abecma and 2022 Carvykti labels,US,prevalent_eligible,,52900,,prevalent US patients classified as triple- or quad-refractory (2021),2021,2021-05-11,"Therefore, we estimated approximately 98,000 MM patients are refractory to CD38-targeting antibodies, with approximately 52,900 classified as triple or quad-refractory and 24,500 classified as at least penta-refractory in the US.","ICER, Anti B-Cell Maturation Antigen CAR T-cell and Antibody Drug Conjugate Therapy for Heavily Pre-Treated Relapsed and Refractory Multiple Myeloma, Final Report, 11 May 2021 (updated 9 July 2021), potential budget impact section",https://icer.org/wp-content/uploads/2020/10/ICER_Multiple-Myeloma_Final-Report_Update_09102021.pdf,verified-from-source,"Stock (prevalent pool), not an annual flow; ICER converts it to a flow by assuming 20% initiate treatment each year. | family set by override: prevalent triple- or quad-refractory pool; the annual initiating count (10580) is the eligible flow used for oncology products",eligible_E1b.csv,abecma,US,,52900.0,,disease_prevalence,52900.0,52900.0,True,A,
