country,year,registry,count,count_type,population,per_million,per_million_basis,eligible_low,eligible_high,eligible_by_disease,per_100_eligible_low,per_100_eligible_high,status,source_doc,source_url,notes
Spain,2023,Spanish Ministry of Health CAR-T expert-group circuit,430,patients,48352528,8.89,count / World Bank population,,,,,,verified-from-source,"Ministerio de Sanidad (Spain), Informe anual Terapias Avanzadas 2025 (solicitudes de tratamiento CAR-T, marzo 2019 - jun",https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/INFORME_ANUAL_FINAL_TA_2025.pdf,"Count = treatment REQUESTS (solicitudes) to the national SNS expert group, including re-evaluations, not infusions; 93.3% of requests were favourable over the period. per_10m converted from Tabla 3 'M"
Spain,2024,EBMT activity survey,763,patients,48848840,15.62,count / World Bank population,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Spain,2024,EBMT activity survey,776,infusions,48848840,15.89,count / World Bank population,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,Total all CAR-T (first plus additional infusions) for Spain; first CAR-T 763; fetched 2026-09-05
Spain,2024,Spanish Ministry of Health CAR-T expert-group circuit,746,patients,48848840,15.27,count / World Bank population,,,,,,verified-from-source,"Ministerio de Sanidad (Spain), Informe anual Terapias Avanzadas 2025 (solicitudes de tratamiento CAR-T, marzo 2019 - jun",https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/INFORME_ANUAL_FINAL_TA_2025.pdf,"Count = treatment REQUESTS (solicitudes) to the national SNS expert group, including re-evaluations, not infusions; 93.3% of requests were favourable over the period. per_10m converted from Tabla 3 'M"
Spain,2025,Spanish Ministry of Health CAR-T expert-group circuit,492,patients,49355143,9.97,count / World Bank population,,,,,,verified-from-source,"Ministerio de Sanidad (Spain), Informe anual Terapias Avanzadas 2025 (solicitudes de tratamiento CAR-T, marzo 2019 - jun",https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/INFORME_ANUAL_FINAL_TA_2025.pdf,"First half of 2025 only (January-June). 40 designated centres (29 adult, 11 paediatric) after 2025 designations; 187 requesting hospitals."
Sweden,2018,EBMT activity survey,,patients,,0.99,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Sweden,2019,EBMT activity survey,,patients,,1.17,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Sweden,2020,EBMT activity survey,,patients,,1.65,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Sweden,2021,EBMT activity survey,,patients,,3.08,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Sweden,2022,EBMT activity survey,,patients,,3.06,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Sweden,2023,EBMT activity survey,,patients,,4.94,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Sweden,2024,EBMT activity survey,70,patients,,6.63,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Sweden,2024,EBMT activity survey,71,infusions,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,Total all CAR-T (first plus additional infusions) for Sweden; first CAR-T 70; fetched 2026-09-05
Tunisia,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Turkey,2019,EBMT activity survey,,patients,,0.04,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Turkey,2022,EBMT activity survey,,patients,,0.05,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Turkey,2023,EBMT activity survey,,patients,,0.08,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Turkey,2024,EBMT activity survey,5,patients,,0.06,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Turkey,2024,EBMT activity survey,6,infusions,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,Total all CAR-T (first plus additional infusions) for Turkey; first CAR-T 5; fetched 2026-09-05
UK,2018,EBMT activity survey,,patients,66287000,0.6,EBMT published rate per 10 million / 10,914,3985,MM:914-3985,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
UK,2019,EBMT activity survey,,patients,66628000,3.32,EBMT published rate per 10 million / 10,914,3985,MM:914-3985,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
UK,2020,EBMT activity survey,,patients,66740000,3.99,EBMT published rate per 10 million / 10,914,3985,MM:914-3985,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
UK,2021,EBMT activity survey,,patients,66978000,5.73,EBMT published rate per 10 million / 10,914,3985,MM:914-3985,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
UK,2022,EBMT activity survey,,patients,67636000,5.55,EBMT published rate per 10 million / 10,914,3985,MM:914-3985,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
UK,2023,EBMT activity survey,,patients,68526000,8.41,EBMT published rate per 10 million / 10,914,3985,MM:914-3985,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
UK,2024,BSBMTCT registry,565,infusions,69281000,8.16,count / World Bank population,914,3985,MM:914-3985,14.2,61.8,verified-from-source,BSBMTCT (British Society of Blood and Marrow Transplantation and Cellular Therapy) UK & ROI activity 2024 web page (Tabl,https://bsbmtct.org/2024-activity/,Figures as summarised by the fetch tool from the activity table; internal breakdown is not fully consistent (UK 551 + ROI 0 vs total 565; 'first' CAR-T 562 = 14 allogeneic + 548 autologous; paediatric
UK,2024,EBMT activity survey,562,patients,69281000,8.11,count / World Bank population,914,3985,MM:914-3985,14.1,61.5,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
UK,2024,EBMT activity survey,565,infusions,69281000,8.16,count / World Bank population,914,3985,MM:914-3985,14.2,61.8,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,Total all CAR-T (first plus additional infusions) for United Kingdom; first CAR-T 562; fetched 2026-09-05
US,2016,CIBMTR,63,infusions,,,,6264,41368,ALL:400-3250; LBCL:2984-9678; MM:2880-28440,0.2,1.0,verified-from-source,"CIBMTR US Summary Slides 2025 (Broglie L, Xu K, Oloyede T, Chen M, Allbee-Johnson M), slide 37 'CAR-T infusions by indic",https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,Sum of the five indication segments read from the stacked bar (slide image OCR + visual check). Includes commercial and non-commercial (trial) CAR-T reported to CIBMTR; CIBMTR states it captures about
US,2017,CIBMTR,137,infusions,326608609,0.42,count / World Bank population,6264,41368,ALL:400-3250; LBCL:2984-9678; MM:2880-28440,0.3,2.2,verified-from-source,"CIBMTR US Summary Slides 2025 (Broglie L, Xu K, Oloyede T, Chen M, Allbee-Johnson M), slide 37 'CAR-T infusions by indic",https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,Sum of the five indication segments read from the stacked bar (slide image OCR + visual check). Includes commercial and non-commercial (trial) CAR-T reported to CIBMTR; CIBMTR states it captures about
US,2018,CIBMTR,910,infusions,328529577,2.77,count / World Bank population,6264,41368,ALL:400-3250; LBCL:2984-9678; MM:2880-28440,2.2,14.5,verified-from-source,"CIBMTR US Summary Slides 2025 (Broglie L, Xu K, Oloyede T, Chen M, Allbee-Johnson M), slide 37 'CAR-T infusions by indic",https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,Sum of the five indication segments read from the stacked bar (slide image OCR + visual check). Includes commercial and non-commercial (trial) CAR-T reported to CIBMTR; CIBMTR states it captures about
US,2019,CIBMTR,1525,infusions,330226227,4.62,count / World Bank population,6264,41368,ALL:400-3250; LBCL:2984-9678; MM:2880-28440,3.7,24.3,verified-from-source,"CIBMTR US Summary Slides 2025 (Broglie L, Xu K, Oloyede T, Chen M, Allbee-Johnson M), slide 37 'CAR-T infusions by indic",https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,Sum of the five indication segments read from the stacked bar (slide image OCR + visual check). Includes commercial and non-commercial (trial) CAR-T reported to CIBMTR; CIBMTR states it captures about
US,2020,CIBMTR,1690,infusions,331578104,5.1,count / World Bank population,6264,41368,ALL:400-3250; LBCL:2984-9678; MM:2880-28440,4.1,27.0,verified-from-source,"CIBMTR US Summary Slides 2025 (Broglie L, Xu K, Oloyede T, Chen M, Allbee-Johnson M), slide 37 'CAR-T infusions by indic",https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,Sum of the five indication segments read from the stacked bar (slide image OCR + visual check). Includes commercial and non-commercial (trial) CAR-T reported to CIBMTR; CIBMTR states it captures about
US,2021,CIBMTR,2312,infusions,332100166,6.96,count / World Bank population,6264,41368,ALL:400-3250; LBCL:2984-9678; MM:2880-28440,5.6,36.9,verified-from-source,"CIBMTR US Summary Slides 2025 (Broglie L, Xu K, Oloyede T, Chen M, Allbee-Johnson M), slide 37 'CAR-T infusions by indic",https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,Sum of the five indication segments read from the stacked bar (slide image OCR + visual check). Includes commercial and non-commercial (trial) CAR-T reported to CIBMTR; CIBMTR states it captures about
US,2022,CIBMTR,3761,infusions,333996304,11.26,count / World Bank population,6264,41368,ALL:400-3250; LBCL:2984-9678; MM:2880-28440,9.1,60.0,verified-from-source,"CIBMTR US Summary Slides 2025 (Broglie L, Xu K, Oloyede T, Chen M, Allbee-Johnson M), slide 37 'CAR-T infusions by indic",https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,Sum of the five indication segments read from the stacked bar (slide image OCR + visual check). Includes commercial and non-commercial (trial) CAR-T reported to CIBMTR; CIBMTR states it captures about
US,2023,CIBMTR,4903,infusions,336755052,14.56,count / World Bank population,6264,41368,ALL:400-3250; LBCL:2984-9678; MM:2880-28440,11.9,78.3,verified-from-source,"CIBMTR US Summary Slides 2025 (Broglie L, Xu K, Oloyede T, Chen M, Allbee-Johnson M), slide 37 'CAR-T infusions by indic",https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,Sum of the five indication segments read from the stacked bar (slide image OCR + visual check). Includes commercial and non-commercial (trial) CAR-T reported to CIBMTR; CIBMTR states it captures about
US,2024,CIBMTR,5266,infusions,340003797,15.49,count / World Bank population,6264,41368,ALL:400-3250; LBCL:2984-9678; MM:2880-28440,12.7,84.1,verified-from-source,"CIBMTR US Summary Slides 2025 (Broglie L, Xu K, Oloyede T, Chen M, Allbee-Johnson M), slide 37 'CAR-T infusions by indic",https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,Sum of the five indication segments read from the stacked bar (slide image OCR + visual check). Includes commercial and non-commercial (trial) CAR-T reported to CIBMTR; CIBMTR states it captures about
Ukraine,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
United Arab Emirates,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
